Image_Name,Disease,Path,Height,Width,Status
101940.jpg,dead_heart,train_images\dead_heart\101940.jpg,640,480,OK
101941.jpg,dead_heart,train_images\dead_heart\101941.jpg,640,480,OK
101942.jpg,dead_heart,train_images\dead_heart\101942.jpg,640,480,OK
101944.jpg,dead_heart,train_images\dead_heart\101944.jpg,640,480,OK
101952.jpg,dead_heart,train_images\dead_heart\101952.jpg,640,480,OK
101955.jpg,dead_heart,train_images\dead_heart\101955.jpg,640,480,OK
101963.jpg,dead_heart,train_images\dead_heart\101963.jpg,640,480,OK
101970.jpg,dead_heart,train_images\dead_heart\101970.jpg,640,480,OK
101990.jpg,dead_heart,train_images\dead_heart\101990.jpg,640,480,OK
101992.jpg,dead_heart,train_images\dead_heart\101992.jpg,640,480,OK
102000.jpg,dead_heart,train_images\dead_heart\102000.jpg,640,480,OK
102001.jpg,dead_heart,train_images\dead_heart\102001.jpg,640,480,OK
102003.jpg,dead_heart,train_images\dead_heart\102003.jpg,640,480,OK
102012.jpg,dead_heart,train_images\dead_heart\102012.jpg,640,480,OK
102016.jpg,dead_heart,train_images\dead_heart\102016.jpg,640,480,OK
102021.jpg,dead_heart,train_images\dead_heart\102021.jpg,640,480,OK
102023.jpg,dead_heart,train_images\dead_heart\102023.jpg,640,480,OK
102026.jpg,dead_heart,train_images\dead_heart\102026.jpg,640,480,OK
102028.jpg,dead_heart,train_images\dead_heart\102028.jpg,640,480,OK
102029.jpg,dead_heart,train_images\dead_heart\102029.jpg,640,480,OK
102039.jpg,dead_heart,train_images\dead_heart\102039.jpg,640,480,OK
102047.jpg,dead_heart,train_images\dead_heart\102047.jpg,640,480,OK
102054.jpg,dead_heart,train_images\dead_heart\102054.jpg,640,480,OK
102057.jpg,dead_heart,train_images\dead_heart\102057.jpg,640,480,OK
102076.jpg,dead_heart,train_images\dead_heart\102076.jpg,640,480,OK
102086.jpg,dead_heart,train_images\dead_heart\102086.jpg,640,480,OK
102093.jpg,dead_heart,train_images\dead_heart\102093.jpg,640,480,OK
102094.jpg,dead_heart,train_images\dead_heart\102094.jpg,640,480,OK
102097.jpg,dead_heart,train_images\dead_heart\102097.jpg,640,480,OK
102100.jpg,dead_heart,train_images\dead_heart\102100.jpg,640,480,OK
102112.jpg,dead_heart,train_images\dead_heart\102112.jpg,640,480,OK
102121.jpg,dead_heart,train_images\dead_heart\102121.jpg,640,480,OK
102131.jpg,dead_heart,train_images\dead_heart\102131.jpg,640,480,OK
102132.jpg,dead_heart,train_images\dead_heart\102132.jpg,640,480,OK
102134.jpg,dead_heart,train_images\dead_heart\102134.jpg,640,480,OK
102141.jpg,dead_heart,train_images\dead_heart\102141.jpg,640,480,OK
102142.jpg,dead_heart,train_images\dead_heart\102142.jpg,640,480,OK
102145.jpg,dead_heart,train_images\dead_heart\102145.jpg,640,480,OK
102149.jpg,dead_heart,train_images\dead_heart\102149.jpg,640,480,OK
102154.jpg,dead_heart,train_images\dead_heart\102154.jpg,640,480,OK
102155.jpg,dead_heart,train_images\dead_heart\102155.jpg,640,480,OK
102162.jpg,dead_heart,train_images\dead_heart\102162.jpg,640,480,OK
102163.jpg,dead_heart,train_images\dead_heart\102163.jpg,640,480,OK
102170.jpg,dead_heart,train_images\dead_heart\102170.jpg,640,480,OK
102184.jpg,dead_heart,train_images\dead_heart\102184.jpg,640,480,OK
102201.jpg,dead_heart,train_images\dead_heart\102201.jpg,640,480,OK
102207.jpg,dead_heart,train_images\dead_heart\102207.jpg,640,480,OK
102210.jpg,dead_heart,train_images\dead_heart\102210.jpg,640,480,OK
102216.jpg,dead_heart,train_images\dead_heart\102216.jpg,640,480,OK
102221.jpg,dead_heart,train_images\dead_heart\102221.jpg,640,480,OK
102225.jpg,dead_heart,train_images\dead_heart\102225.jpg,640,480,OK
102229.jpg,dead_heart,train_images\dead_heart\102229.jpg,640,480,OK
102230.jpg,dead_heart,train_images\dead_heart\102230.jpg,640,480,OK
102234.jpg,dead_heart,train_images\dead_heart\102234.jpg,640,480,OK
102239.jpg,dead_heart,train_images\dead_heart\102239.jpg,640,480,OK
102254.jpg,dead_heart,train_images\dead_heart\102254.jpg,640,480,OK
102277.jpg,dead_heart,train_images\dead_heart\102277.jpg,640,480,OK
102280.jpg,dead_heart,train_images\dead_heart\102280.jpg,640,480,OK
102306.jpg,dead_heart,train_images\dead_heart\102306.jpg,640,480,OK
102307.jpg,dead_heart,train_images\dead_heart\102307.jpg,640,480,OK
102309.jpg,dead_heart,train_images\dead_heart\102309.jpg,640,480,OK
102312.jpg,dead_heart,train_images\dead_heart\102312.jpg,640,480,OK
102318.jpg,dead_heart,train_images\dead_heart\102318.jpg,640,480,OK
102319.jpg,dead_heart,train_images\dead_heart\102319.jpg,640,480,OK
102328.jpg,dead_heart,train_images\dead_heart\102328.jpg,640,480,OK
102329.jpg,dead_heart,train_images\dead_heart\102329.jpg,640,480,OK
102339.jpg,dead_heart,train_images\dead_heart\102339.jpg,640,480,OK
102343.jpg,dead_heart,train_images\dead_heart\102343.jpg,640,480,OK
102351.jpg,dead_heart,train_images\dead_heart\102351.jpg,640,480,OK
102356.jpg,dead_heart,train_images\dead_heart\102356.jpg,640,480,OK
102360.jpg,dead_heart,train_images\dead_heart\102360.jpg,640,480,OK
102363.jpg,dead_heart,train_images\dead_heart\102363.jpg,640,480,OK
102368.jpg,dead_heart,train_images\dead_heart\102368.jpg,640,480,OK
102371.jpg,dead_heart,train_images\dead_heart\102371.jpg,640,480,OK
102376.jpg,dead_heart,train_images\dead_heart\102376.jpg,640,480,OK
102383.jpg,dead_heart,train_images\dead_heart\102383.jpg,640,480,OK
102388.jpg,dead_heart,train_images\dead_heart\102388.jpg,640,480,OK
102404.jpg,dead_heart,train_images\dead_heart\102404.jpg,640,480,OK
102406.jpg,dead_heart,train_images\dead_heart\102406.jpg,640,480,OK
102413.jpg,dead_heart,train_images\dead_heart\102413.jpg,640,480,OK
102414.jpg,dead_heart,train_images\dead_heart\102414.jpg,640,480,OK
102418.jpg,dead_heart,train_images\dead_heart\102418.jpg,640,480,OK
102439.jpg,dead_heart,train_images\dead_heart\102439.jpg,640,480,OK
102454.jpg,dead_heart,train_images\dead_heart\102454.jpg,640,480,OK
102460.jpg,dead_heart,train_images\dead_heart\102460.jpg,640,480,OK
102490.jpg,dead_heart,train_images\dead_heart\102490.jpg,640,480,OK
102499.jpg,dead_heart,train_images\dead_heart\102499.jpg,640,480,OK
102513.jpg,dead_heart,train_images\dead_heart\102513.jpg,640,480,OK
102520.jpg,dead_heart,train_images\dead_heart\102520.jpg,640,480,OK
102529.jpg,dead_heart,train_images\dead_heart\102529.jpg,640,480,OK
102536.jpg,dead_heart,train_images\dead_heart\102536.jpg,640,480,OK
102547.jpg,dead_heart,train_images\dead_heart\102547.jpg,640,480,OK
102549.jpg,dead_heart,train_images\dead_heart\102549.jpg,640,480,OK
102556.jpg,dead_heart,train_images\dead_heart\102556.jpg,640,480,OK
102569.jpg,dead_heart,train_images\dead_heart\102569.jpg,640,480,OK
102574.jpg,dead_heart,train_images\dead_heart\102574.jpg,640,480,OK
102575.jpg,dead_heart,train_images\dead_heart\102575.jpg,640,480,OK
102579.jpg,dead_heart,train_images\dead_heart\102579.jpg,640,480,OK
102587.jpg,dead_heart,train_images\dead_heart\102587.jpg,640,480,OK
102590.jpg,dead_heart,train_images\dead_heart\102590.jpg,640,480,OK
102595.jpg,dead_heart,train_images\dead_heart\102595.jpg,640,480,OK
102603.jpg,dead_heart,train_images\dead_heart\102603.jpg,640,480,OK
102606.jpg,dead_heart,train_images\dead_heart\102606.jpg,640,480,OK
102623.jpg,dead_heart,train_images\dead_heart\102623.jpg,640,480,OK
102629.jpg,dead_heart,train_images\dead_heart\102629.jpg,640,480,OK
102631.jpg,dead_heart,train_images\dead_heart\102631.jpg,640,480,OK
102654.jpg,dead_heart,train_images\dead_heart\102654.jpg,640,480,OK
102660.jpg,dead_heart,train_images\dead_heart\102660.jpg,640,480,OK
102666.jpg,dead_heart,train_images\dead_heart\102666.jpg,640,480,OK
102673.jpg,dead_heart,train_images\dead_heart\102673.jpg,640,480,OK
102702.jpg,dead_heart,train_images\dead_heart\102702.jpg,640,480,OK
102710.jpg,dead_heart,train_images\dead_heart\102710.jpg,640,480,OK
102716.jpg,dead_heart,train_images\dead_heart\102716.jpg,640,480,OK
102722.jpg,dead_heart,train_images\dead_heart\102722.jpg,640,480,OK
102727.jpg,dead_heart,train_images\dead_heart\102727.jpg,640,480,OK
102735.jpg,dead_heart,train_images\dead_heart\102735.jpg,640,480,OK
102736.jpg,dead_heart,train_images\dead_heart\102736.jpg,640,480,OK
102737.jpg,dead_heart,train_images\dead_heart\102737.jpg,640,480,OK
102742.jpg,dead_heart,train_images\dead_heart\102742.jpg,640,480,OK
102750.jpg,dead_heart,train_images\dead_heart\102750.jpg,640,480,OK
102759.jpg,dead_heart,train_images\dead_heart\102759.jpg,640,480,OK
102792.jpg,dead_heart,train_images\dead_heart\102792.jpg,640,480,OK
102794.jpg,dead_heart,train_images\dead_heart\102794.jpg,640,480,OK
102795.jpg,dead_heart,train_images\dead_heart\102795.jpg,640,480,OK
102796.jpg,dead_heart,train_images\dead_heart\102796.jpg,640,480,OK
102800.jpg,dead_heart,train_images\dead_heart\102800.jpg,640,480,OK
102819.jpg,dead_heart,train_images\dead_heart\102819.jpg,640,480,OK
102830.jpg,dead_heart,train_images\dead_heart\102830.jpg,640,480,OK
102834.jpg,dead_heart,train_images\dead_heart\102834.jpg,640,480,OK
102844.jpg,dead_heart,train_images\dead_heart\102844.jpg,640,480,OK
102870.jpg,dead_heart,train_images\dead_heart\102870.jpg,640,480,OK
102872.jpg,dead_heart,train_images\dead_heart\102872.jpg,640,480,OK
102876.jpg,dead_heart,train_images\dead_heart\102876.jpg,640,480,OK
102891.jpg,dead_heart,train_images\dead_heart\102891.jpg,640,480,OK
102905.jpg,dead_heart,train_images\dead_heart\102905.jpg,640,480,OK
102908.jpg,dead_heart,train_images\dead_heart\102908.jpg,640,480,OK
102912.jpg,dead_heart,train_images\dead_heart\102912.jpg,640,480,OK
102914.jpg,dead_heart,train_images\dead_heart\102914.jpg,640,480,OK
102916.jpg,dead_heart,train_images\dead_heart\102916.jpg,640,480,OK
102926.jpg,dead_heart,train_images\dead_heart\102926.jpg,640,480,OK
102944.jpg,dead_heart,train_images\dead_heart\102944.jpg,640,480,OK
102945.jpg,dead_heart,train_images\dead_heart\102945.jpg,640,480,OK
102953.jpg,dead_heart,train_images\dead_heart\102953.jpg,640,480,OK
102987.jpg,dead_heart,train_images\dead_heart\102987.jpg,640,480,OK
102997.jpg,dead_heart,train_images\dead_heart\102997.jpg,640,480,OK
103001.jpg,dead_heart,train_images\dead_heart\103001.jpg,640,480,OK
103003.jpg,dead_heart,train_images\dead_heart\103003.jpg,640,480,OK
103007.jpg,dead_heart,train_images\dead_heart\103007.jpg,640,480,OK
103026.jpg,dead_heart,train_images\dead_heart\103026.jpg,640,480,OK
103027.jpg,dead_heart,train_images\dead_heart\103027.jpg,640,480,OK
103047.jpg,dead_heart,train_images\dead_heart\103047.jpg,640,480,OK
103057.jpg,dead_heart,train_images\dead_heart\103057.jpg,640,480,OK
103063.jpg,dead_heart,train_images\dead_heart\103063.jpg,640,480,OK
103066.jpg,dead_heart,train_images\dead_heart\103066.jpg,640,480,OK
103072.jpg,dead_heart,train_images\dead_heart\103072.jpg,640,480,OK
103078.jpg,dead_heart,train_images\dead_heart\103078.jpg,640,480,OK
103090.jpg,dead_heart,train_images\dead_heart\103090.jpg,640,480,OK
103092.jpg,dead_heart,train_images\dead_heart\103092.jpg,640,480,OK
103141.jpg,dead_heart,train_images\dead_heart\103141.jpg,640,480,OK
103145.jpg,dead_heart,train_images\dead_heart\103145.jpg,640,480,OK
103180.jpg,dead_heart,train_images\dead_heart\103180.jpg,640,480,OK
103183.jpg,dead_heart,train_images\dead_heart\103183.jpg,640,480,OK
103184.jpg,dead_heart,train_images\dead_heart\103184.jpg,640,480,OK
103186.jpg,dead_heart,train_images\dead_heart\103186.jpg,640,480,OK
103195.jpg,dead_heart,train_images\dead_heart\103195.jpg,640,480,OK
103196.jpg,dead_heart,train_images\dead_heart\103196.jpg,640,480,OK
103197.jpg,dead_heart,train_images\dead_heart\103197.jpg,640,480,OK
103198.jpg,dead_heart,train_images\dead_heart\103198.jpg,640,480,OK
103200.jpg,dead_heart,train_images\dead_heart\103200.jpg,640,480,OK
103201.jpg,dead_heart,train_images\dead_heart\103201.jpg,640,480,OK
103208.jpg,dead_heart,train_images\dead_heart\103208.jpg,640,480,OK
103215.jpg,dead_heart,train_images\dead_heart\103215.jpg,640,480,OK
103219.jpg,dead_heart,train_images\dead_heart\103219.jpg,640,480,OK
103245.jpg,dead_heart,train_images\dead_heart\103245.jpg,640,480,OK
103253.jpg,dead_heart,train_images\dead_heart\103253.jpg,640,480,OK
103257.jpg,dead_heart,train_images\dead_heart\103257.jpg,640,480,OK
103263.jpg,dead_heart,train_images\dead_heart\103263.jpg,640,480,OK
103266.jpg,dead_heart,train_images\dead_heart\103266.jpg,640,480,OK
103268.jpg,dead_heart,train_images\dead_heart\103268.jpg,640,480,OK
103287.jpg,dead_heart,train_images\dead_heart\103287.jpg,640,480,OK
103288.jpg,dead_heart,train_images\dead_heart\103288.jpg,640,480,OK
103299.jpg,dead_heart,train_images\dead_heart\103299.jpg,640,480,OK
103329.jpg,dead_heart,train_images\dead_heart\103329.jpg,640,480,OK
103330.jpg,dead_heart,train_images\dead_heart\103330.jpg,640,480,OK
103347.jpg,dead_heart,train_images\dead_heart\103347.jpg,640,480,OK
103349.jpg,dead_heart,train_images\dead_heart\103349.jpg,640,480,OK
103362.jpg,dead_heart,train_images\dead_heart\103362.jpg,640,480,OK
103363.jpg,dead_heart,train_images\dead_heart\103363.jpg,640,480,OK
103377.jpg,dead_heart,train_images\dead_heart\103377.jpg,640,480,OK
103388.jpg,dead_heart,train_images\dead_heart\103388.jpg,640,480,OK
103398.jpg,dead_heart,train_images\dead_heart\103398.jpg,640,480,OK
103405.jpg,dead_heart,train_images\dead_heart\103405.jpg,640,480,OK
103407.jpg,dead_heart,train_images\dead_heart\103407.jpg,640,480,OK
103408.jpg,dead_heart,train_images\dead_heart\103408.jpg,640,480,OK
103412.jpg,dead_heart,train_images\dead_heart\103412.jpg,640,480,OK
103422.jpg,dead_heart,train_images\dead_heart\103422.jpg,640,480,OK
103427.jpg,dead_heart,train_images\dead_heart\103427.jpg,640,480,OK
103428.jpg,dead_heart,train_images\dead_heart\103428.jpg,640,480,OK
103429.jpg,dead_heart,train_images\dead_heart\103429.jpg,640,480,OK
103434.jpg,dead_heart,train_images\dead_heart\103434.jpg,640,480,OK
103437.jpg,dead_heart,train_images\dead_heart\103437.jpg,640,480,OK
103441.jpg,dead_heart,train_images\dead_heart\103441.jpg,640,480,OK
103444.jpg,dead_heart,train_images\dead_heart\103444.jpg,640,480,OK
103454.jpg,dead_heart,train_images\dead_heart\103454.jpg,640,480,OK
103463.jpg,dead_heart,train_images\dead_heart\103463.jpg,640,480,OK
103465.jpg,dead_heart,train_images\dead_heart\103465.jpg,640,480,OK
103472.jpg,dead_heart,train_images\dead_heart\103472.jpg,640,480,OK
103474.jpg,dead_heart,train_images\dead_heart\103474.jpg,640,480,OK
103475.jpg,dead_heart,train_images\dead_heart\103475.jpg,640,480,OK
103488.jpg,dead_heart,train_images\dead_heart\103488.jpg,640,480,OK
103503.jpg,dead_heart,train_images\dead_heart\103503.jpg,640,480,OK
103512.jpg,dead_heart,train_images\dead_heart\103512.jpg,640,480,OK
103523.jpg,dead_heart,train_images\dead_heart\103523.jpg,640,480,OK
103524.jpg,dead_heart,train_images\dead_heart\103524.jpg,640,480,OK
103541.jpg,dead_heart,train_images\dead_heart\103541.jpg,640,480,OK
103544.jpg,dead_heart,train_images\dead_heart\103544.jpg,640,480,OK
103546.jpg,dead_heart,train_images\dead_heart\103546.jpg,640,480,OK
103547.jpg,dead_heart,train_images\dead_heart\103547.jpg,640,480,OK
103553.jpg,dead_heart,train_images\dead_heart\103553.jpg,640,480,OK
103559.jpg,dead_heart,train_images\dead_heart\103559.jpg,640,480,OK
103574.jpg,dead_heart,train_images\dead_heart\103574.jpg,640,480,OK
103575.jpg,dead_heart,train_images\dead_heart\103575.jpg,640,480,OK
103580.jpg,dead_heart,train_images\dead_heart\103580.jpg,640,480,OK
103581.jpg,dead_heart,train_images\dead_heart\103581.jpg,640,480,OK
103591.jpg,dead_heart,train_images\dead_heart\103591.jpg,640,480,OK
103597.jpg,dead_heart,train_images\dead_heart\103597.jpg,640,480,OK
103607.jpg,dead_heart,train_images\dead_heart\103607.jpg,640,480,OK
103608.jpg,dead_heart,train_images\dead_heart\103608.jpg,640,480,OK
103613.jpg,dead_heart,train_images\dead_heart\103613.jpg,640,480,OK
103624.jpg,dead_heart,train_images\dead_heart\103624.jpg,640,480,OK
103647.jpg,dead_heart,train_images\dead_heart\103647.jpg,640,480,OK
103649.jpg,dead_heart,train_images\dead_heart\103649.jpg,640,480,OK
103657.jpg,dead_heart,train_images\dead_heart\103657.jpg,640,480,OK
103665.jpg,dead_heart,train_images\dead_heart\103665.jpg,640,480,OK
103681.jpg,dead_heart,train_images\dead_heart\103681.jpg,640,480,OK
103684.jpg,dead_heart,train_images\dead_heart\103684.jpg,640,480,OK
103689.jpg,dead_heart,train_images\dead_heart\103689.jpg,640,480,OK
103691.jpg,dead_heart,train_images\dead_heart\103691.jpg,640,480,OK
103697.jpg,dead_heart,train_images\dead_heart\103697.jpg,640,480,OK
103698.jpg,dead_heart,train_images\dead_heart\103698.jpg,640,480,OK
103699.jpg,dead_heart,train_images\dead_heart\103699.jpg,640,480,OK
103705.jpg,dead_heart,train_images\dead_heart\103705.jpg,640,480,OK
103708.jpg,dead_heart,train_images\dead_heart\103708.jpg,640,480,OK
103709.jpg,dead_heart,train_images\dead_heart\103709.jpg,640,480,OK
103712.jpg,dead_heart,train_images\dead_heart\103712.jpg,640,480,OK
103717.jpg,dead_heart,train_images\dead_heart\103717.jpg,640,480,OK
103720.jpg,dead_heart,train_images\dead_heart\103720.jpg,640,480,OK
103727.jpg,dead_heart,train_images\dead_heart\103727.jpg,640,480,OK
103730.jpg,dead_heart,train_images\dead_heart\103730.jpg,640,480,OK
103732.jpg,dead_heart,train_images\dead_heart\103732.jpg,640,480,OK
103737.jpg,dead_heart,train_images\dead_heart\103737.jpg,640,480,OK
103738.jpg,dead_heart,train_images\dead_heart\103738.jpg,640,480,OK
103753.jpg,dead_heart,train_images\dead_heart\103753.jpg,640,480,OK
103761.jpg,dead_heart,train_images\dead_heart\103761.jpg,640,480,OK
103771.jpg,dead_heart,train_images\dead_heart\103771.jpg,640,480,OK
103773.jpg,dead_heart,train_images\dead_heart\103773.jpg,640,480,OK
103779.jpg,dead_heart,train_images\dead_heart\103779.jpg,640,480,OK
103783.jpg,dead_heart,train_images\dead_heart\103783.jpg,640,480,OK
103789.jpg,dead_heart,train_images\dead_heart\103789.jpg,640,480,OK
103802.jpg,dead_heart,train_images\dead_heart\103802.jpg,640,480,OK
103820.jpg,dead_heart,train_images\dead_heart\103820.jpg,640,480,OK
103832.jpg,dead_heart,train_images\dead_heart\103832.jpg,640,480,OK
103833.jpg,dead_heart,train_images\dead_heart\103833.jpg,640,480,OK
103836.jpg,dead_heart,train_images\dead_heart\103836.jpg,640,480,OK
103851.jpg,dead_heart,train_images\dead_heart\103851.jpg,640,480,OK
103852.jpg,dead_heart,train_images\dead_heart\103852.jpg,640,480,OK
103864.jpg,dead_heart,train_images\dead_heart\103864.jpg,640,480,OK
103866.jpg,dead_heart,train_images\dead_heart\103866.jpg,640,480,OK
103873.jpg,dead_heart,train_images\dead_heart\103873.jpg,640,480,OK
103881.jpg,dead_heart,train_images\dead_heart\103881.jpg,640,480,OK
103885.jpg,dead_heart,train_images\dead_heart\103885.jpg,640,480,OK
103899.jpg,dead_heart,train_images\dead_heart\103899.jpg,640,480,OK
103913.jpg,dead_heart,train_images\dead_heart\103913.jpg,640,480,OK
103927.jpg,dead_heart,train_images\dead_heart\103927.jpg,640,480,OK
103957.jpg,dead_heart,train_images\dead_heart\103957.jpg,640,480,OK
103963.jpg,dead_heart,train_images\dead_heart\103963.jpg,640,480,OK
103969.jpg,dead_heart,train_images\dead_heart\103969.jpg,640,480,OK
103979.jpg,dead_heart,train_images\dead_heart\103979.jpg,640,480,OK
103999.jpg,dead_heart,train_images\dead_heart\103999.jpg,640,480,OK
104007.jpg,dead_heart,train_images\dead_heart\104007.jpg,640,480,OK
104008.jpg,dead_heart,train_images\dead_heart\104008.jpg,640,480,OK
104009.jpg,dead_heart,train_images\dead_heart\104009.jpg,640,480,OK
104023.jpg,dead_heart,train_images\dead_heart\104023.jpg,640,480,OK
104036.jpg,dead_heart,train_images\dead_heart\104036.jpg,640,480,OK
104042.jpg,dead_heart,train_images\dead_heart\104042.jpg,640,480,OK
104046.jpg,dead_heart,train_images\dead_heart\104046.jpg,640,480,OK
104049.jpg,dead_heart,train_images\dead_heart\104049.jpg,640,480,OK
104057.jpg,dead_heart,train_images\dead_heart\104057.jpg,640,480,OK
104071.jpg,dead_heart,train_images\dead_heart\104071.jpg,640,480,OK
104076.jpg,dead_heart,train_images\dead_heart\104076.jpg,640,480,OK
104080.jpg,dead_heart,train_images\dead_heart\104080.jpg,640,480,OK
104088.jpg,dead_heart,train_images\dead_heart\104088.jpg,640,480,OK
104091.jpg,dead_heart,train_images\dead_heart\104091.jpg,640,480,OK
104105.jpg,dead_heart,train_images\dead_heart\104105.jpg,640,480,OK
104112.jpg,dead_heart,train_images\dead_heart\104112.jpg,640,480,OK
104113.jpg,dead_heart,train_images\dead_heart\104113.jpg,640,480,OK
104122.jpg,dead_heart,train_images\dead_heart\104122.jpg,640,480,OK
104131.jpg,dead_heart,train_images\dead_heart\104131.jpg,640,480,OK
104141.jpg,dead_heart,train_images\dead_heart\104141.jpg,640,480,OK
104147.jpg,dead_heart,train_images\dead_heart\104147.jpg,640,480,OK
104150.jpg,dead_heart,train_images\dead_heart\104150.jpg,640,480,OK
104174.jpg,dead_heart,train_images\dead_heart\104174.jpg,640,480,OK
104186.jpg,dead_heart,train_images\dead_heart\104186.jpg,640,480,OK
104188.jpg,dead_heart,train_images\dead_heart\104188.jpg,640,480,OK
104189.jpg,dead_heart,train_images\dead_heart\104189.jpg,640,480,OK
104196.jpg,dead_heart,train_images\dead_heart\104196.jpg,640,480,OK
104205.jpg,dead_heart,train_images\dead_heart\104205.jpg,640,480,OK
104206.jpg,dead_heart,train_images\dead_heart\104206.jpg,640,480,OK
104209.jpg,dead_heart,train_images\dead_heart\104209.jpg,640,480,OK
104210.jpg,dead_heart,train_images\dead_heart\104210.jpg,640,480,OK
104217.jpg,dead_heart,train_images\dead_heart\104217.jpg,640,480,OK
104228.jpg,dead_heart,train_images\dead_heart\104228.jpg,640,480,OK
104230.jpg,dead_heart,train_images\dead_heart\104230.jpg,640,480,OK
104235.jpg,dead_heart,train_images\dead_heart\104235.jpg,640,480,OK
104239.jpg,dead_heart,train_images\dead_heart\104239.jpg,640,480,OK
104251.jpg,dead_heart,train_images\dead_heart\104251.jpg,640,480,OK
104259.jpg,dead_heart,train_images\dead_heart\104259.jpg,640,480,OK
104263.jpg,dead_heart,train_images\dead_heart\104263.jpg,640,480,OK
104275.jpg,dead_heart,train_images\dead_heart\104275.jpg,640,480,OK
104276.jpg,dead_heart,train_images\dead_heart\104276.jpg,640,480,OK
104278.jpg,dead_heart,train_images\dead_heart\104278.jpg,640,480,OK
104283.jpg,dead_heart,train_images\dead_heart\104283.jpg,640,480,OK
104292.jpg,dead_heart,train_images\dead_heart\104292.jpg,640,480,OK
104299.jpg,dead_heart,train_images\dead_heart\104299.jpg,640,480,OK
104308.jpg,dead_heart,train_images\dead_heart\104308.jpg,640,480,OK
104311.jpg,dead_heart,train_images\dead_heart\104311.jpg,640,480,OK
104317.jpg,dead_heart,train_images\dead_heart\104317.jpg,640,480,OK
104325.jpg,dead_heart,train_images\dead_heart\104325.jpg,640,480,OK
104327.jpg,dead_heart,train_images\dead_heart\104327.jpg,640,480,OK
104328.jpg,dead_heart,train_images\dead_heart\104328.jpg,640,480,OK
104330.jpg,dead_heart,train_images\dead_heart\104330.jpg,640,480,OK
104334.jpg,dead_heart,train_images\dead_heart\104334.jpg,640,480,OK
104339.jpg,dead_heart,train_images\dead_heart\104339.jpg,640,480,OK
104355.jpg,dead_heart,train_images\dead_heart\104355.jpg,640,480,OK
104363.jpg,dead_heart,train_images\dead_heart\104363.jpg,640,480,OK
104383.jpg,dead_heart,train_images\dead_heart\104383.jpg,640,480,OK
104387.jpg,dead_heart,train_images\dead_heart\104387.jpg,640,480,OK
104399.jpg,dead_heart,train_images\dead_heart\104399.jpg,640,480,OK
104404.jpg,dead_heart,train_images\dead_heart\104404.jpg,640,480,OK
104408.jpg,dead_heart,train_images\dead_heart\104408.jpg,640,480,OK
104412.jpg,dead_heart,train_images\dead_heart\104412.jpg,640,480,OK
104417.jpg,dead_heart,train_images\dead_heart\104417.jpg,640,480,OK
104420.jpg,dead_heart,train_images\dead_heart\104420.jpg,640,480,OK
104425.jpg,dead_heart,train_images\dead_heart\104425.jpg,640,480,OK
104437.jpg,dead_heart,train_images\dead_heart\104437.jpg,640,480,OK
104445.jpg,dead_heart,train_images\dead_heart\104445.jpg,640,480,OK
104455.jpg,dead_heart,train_images\dead_heart\104455.jpg,640,480,OK
104470.jpg,dead_heart,train_images\dead_heart\104470.jpg,640,480,OK
104472.jpg,dead_heart,train_images\dead_heart\104472.jpg,640,480,OK
104473.jpg,dead_heart,train_images\dead_heart\104473.jpg,640,480,OK
104478.jpg,dead_heart,train_images\dead_heart\104478.jpg,640,480,OK
104485.jpg,dead_heart,train_images\dead_heart\104485.jpg,640,480,OK
104502.jpg,dead_heart,train_images\dead_heart\104502.jpg,640,480,OK
104514.jpg,dead_heart,train_images\dead_heart\104514.jpg,640,480,OK
104515.jpg,dead_heart,train_images\dead_heart\104515.jpg,640,480,OK
104517.jpg,dead_heart,train_images\dead_heart\104517.jpg,640,480,OK
104523.jpg,dead_heart,train_images\dead_heart\104523.jpg,640,480,OK
104536.jpg,dead_heart,train_images\dead_heart\104536.jpg,640,480,OK
104540.jpg,dead_heart,train_images\dead_heart\104540.jpg,640,480,OK
104548.jpg,dead_heart,train_images\dead_heart\104548.jpg,640,480,OK
104573.jpg,dead_heart,train_images\dead_heart\104573.jpg,640,480,OK
104607.jpg,dead_heart,train_images\dead_heart\104607.jpg,640,480,OK
104608.jpg,dead_heart,train_images\dead_heart\104608.jpg,640,480,OK
104609.jpg,dead_heart,train_images\dead_heart\104609.jpg,640,480,OK
104615.jpg,dead_heart,train_images\dead_heart\104615.jpg,640,480,OK
104616.jpg,dead_heart,train_images\dead_heart\104616.jpg,640,480,OK
104628.jpg,dead_heart,train_images\dead_heart\104628.jpg,640,480,OK
104646.jpg,dead_heart,train_images\dead_heart\104646.jpg,640,480,OK
104649.jpg,dead_heart,train_images\dead_heart\104649.jpg,640,480,OK
104659.jpg,dead_heart,train_images\dead_heart\104659.jpg,640,480,OK
104660.jpg,dead_heart,train_images\dead_heart\104660.jpg,640,480,OK
104664.jpg,dead_heart,train_images\dead_heart\104664.jpg,640,480,OK
104673.jpg,dead_heart,train_images\dead_heart\104673.jpg,640,480,OK
104688.jpg,dead_heart,train_images\dead_heart\104688.jpg,640,480,OK
104698.jpg,dead_heart,train_images\dead_heart\104698.jpg,640,480,OK
104707.jpg,dead_heart,train_images\dead_heart\104707.jpg,640,480,OK
104718.jpg,dead_heart,train_images\dead_heart\104718.jpg,640,480,OK
